2015-11-18 11:45:00,25956.70,25977.35,25955.15,25972.85,2320000,25931.79
2015-11-18 11:50:00,25972.80,25983.20,25963.65,25975.70,2480000,25932.73
2015-11-18 11:55:00,25976.40,25977.30,25967.70,25974.65,1780000,25933.36
2015-11-18 12:00:00,25974.30,25981.40,25968.20,25969.35,1910000,25934.02
2015-11-18 12:05:00,25969.50,25969.90,25963.10,25967.70,2520000,25934.72
2015-11-18 12:10:00,25968.65,25968.80,25962.45,25962.50,1970000,25935.21
2015-11-18 12:15:00,25962.10,25964.25,25953.00,25955.05,2180000,25935.60
2015-11-18 12:20:00,25953.10,25953.95,25943.65,25944.90,2020000,25935.81
2015-11-18 12:25:00,25944.15,25956.55,25939.85,25953.00,2840000,25936.12
2015-11-18 12:30:00,25953.10,25959.20,25946.80,25949.00,1970000,25936.35
2015-11-18 12:35:00,25948.75,25951.60,25930.80,25940.25,3750000,25936.48
2015-11-18 12:40:00,25940.70,25945.15,25936.40,25940.95,2110000,25936.55
2015-11-18 12:45:00,25940.80,25946.15,25931.45,25932.00,3290000,25936.55
2015-11-18 12:50:00,25931.80,25947.30,25927.60,25947.00,2120000,25936.61
2015-11-18 12:55:00,25946.75,25956.20,25942.10,25943.40,2600000,25936.80
2015-11-18 13:00:00,25943.55,25962.25,25943.55,25960.15,2220000,25937.09
2015-11-18 13:05:00,25960.25,25963.65,25986.10,25961.25,1800000,25937.37
2015-11-18 13:10:00,25961.30,25965.20,25953.20,25953.30,2200000,25937.67
2015-11-18 13:15:00,25952.95,25973.10,25952.95,25967.35,2450000,25938.10
2015-11-18 13:20:00,25967.25,25976.70,25967.10,25971.80,2650000,25938.68
2015-11-18 13:25:00,25971.55,25974.00,25966.90,25969.60,2540000,25939.19
2015-11-18 13:30:00,25969.65,25977.50,25969.20,25974.65,1970000,25939.62
2015-11-18 13:35:00,25975.35,25987.80,25975.00,25985.85,2790000,25940.36
2015-11-18 13:40:00,25986.05,25986.90,25957.65,25978.40,5030000,25941.38
2015-11-18 13:45:00,25978.50,25983.90,25964.70,25974.35,2120000,25941.80
2015-11-18 13:50:00,25973.85,25979.55,25972.95,25972.95,1780000,25942.15
2015-11-18 13:55:00,25972.45,25973.80,25967.75,25970.55,1970000,25942.47
2015-11-18 14:00:00,25970.95,25985.65,25969.95,25985.60,2580000,25943.03
2015-11-18 14:05:00,25985.50,25997.15,25971.70,25974.75,3730000,25943.82
2015-11-18 14:10:00,25976.05,25990.85,25971.60,25988.70,4900000,25944.89
2015-11-18 14:15:00,25988.45,25994.95,25973.35,25974.30,2640000,25946.40
2015-11-18 14:20:00,25974.75,25987.55,25969.50,25979.85,3570000,25946.03
2015-11-18 14:25:00,25979.90,25990.70,25964.50,25966.50,4690000,25946.70
2015-11-18 14:30:00,25946.25,25973.70,25952.60,25962.80,3290000,25946.97
2015-11-18 14:35:00,25962.30,25971.70,25957.30,25971.20,3380000,25947.30
2015-11-18 14:40:00,25970.55,25971.95,25953.95,25955.05,4990000,25947.62
2015-11-18 14:45:00,25955.25,25960.05,25946.90,25949.55,3380000,25947.69
2015-11-18 14:50:00,25950.40,25953.75,25937.85,25939.95,4020000,25947.62
2015-11-18 14:55:00,25939.20,25947.05,25937.20,25942.40,3280000,25947.54
2015-11-18 15:00:00,25942.45,25946.60,25918.85,25923.20,9870000,25946.75
2015-11-18 15:05:00,25923.15,25930.35,25901.45,25905.40,10060000,25945.30
2015-11-18 15:10:00,25906.50,25929.50,25897.35,25897.75,10750000,25943.69
2015-11-18 15:15:00,25896.95,25909.05,25891.05,25895.20,10210000,25941.89
2015-11-18 15:20:00,25893.90,25900.45,25876.50,25898.85,11230000,25939.81
2015-11-18 15:25:00,25898.15,25902.15,25880.50,25894.70,8480000,25938.36
