2025-11-20 14:00:00,26218.55,26221.05,26211.75,26220.35,2280000,26136.15
2025-11-20 14:05:00,26220.20,26228.20,26217.35,26224.75,2920000,26137.73
2025-11-20 14:10:00,26224.40,26227.75,26221.95,26224.65,1720000,26138.65
2025-11-20 14:15:00,26224.25,26246.65,26224.25,26237.95,5130000,26141.64
2025-11-20 14:20:00,26237.75,26238.65,26230.95,26236.40,3010000,26143.29
2025-11-20 14:25:00,26236.50,26236.50,26198.80,26200.55,4710000,26145.14
2025-11-20 14:30:00,26200.25,26218.90,26199.30,26205.80,3380000,26146.32
2025-11-20 14:35:00,26205.25,26225.05,26204.20,26218.70,2820000,26147.40
2025-11-20 14:40:00,26218.35,26223.80,26219.30,26219.30,3590000,26148.51
2025-11-20 14:45:00,26219.05,26220.85,26219.85,26208.30,4790000,26150.00
2025-11-20 14:50:00,26208.50,26215.95,26219.60,26219.85,3550000,26150.91
2025-11-20 14:55:00,26219.60,26211.30,26219.00,26208.35,4240000,26152.04
2025-11-20 15:00:00,26209.90,26217.85,26219.60,26218.20,7460000,26153.47
2025-11-20 15:05:00,26218.55,26220.25,26217.65,26218.05,6660000,26154.56
2025-11-20 15:10:00,26218.10,26220.05,26217.50,26220.20,7280000,26155.90
2025-11-20 15:15:00,26220.60,26220.25,26218.30,26219.15,7290000,26157.14
2025-11-20 15:20:00,26219.20,26220.35,26218.30,26219.95,6760000,26158.23
2025-11-20 15:25:00,26219.10,26220.65,26219.80,26219.40,5220000,26159.10
