2025-11-17 11:25:00,25941.25,25941.25,25920.90,25928.00,3190000,25950.98
2025-11-17 11:30:00,25928.25,25934.15,25915.10,25933.10,3680000,25950.20
2025-11-17 11:35:00,25933.75,25939.50,25929.30,25932.90,2400000,25949.85
2025-11-17 11:40:00,25932.15,25943.35,25930.05,25943.15,2130000,25949.65
2025-11-17 11:45:00,25945.50,25945.50,25933.70,25945.35,2460000,25949.47
2025-11-17 11:50:00,25944.15,25957.05,25944.15,25956.00,2110000,25949.52
2025-11-17 11:55:00,25955.70,25971.00,25954.90,25965.30,2930000,25949.86
2025-11-17 12:00:00,25964.80,25968.65,25951.10,25954.55,2570000,25950.03
2025-11-17 12:05:00,25953.65,25973.70,25949.25,25969.40,3290000,25950.39
2025-11-17 12:10:00,25969.35,25973.80,25965.95,25967.65,2450000,25950.74
2025-11-17 12:15:00,25968.50,25976.65,25967.40,25975.30,2550000,25951.16
2025-11-17 12:20:00,25975.60,25976.70,25967.45,25972.70,2120000,25951.49
2025-11-17 12:25:00,25972.50,25975.35,25966.95,25967.60,3020000,25951.89
2025-11-17 12:30:00,25968.90,25978.85,25962.70,25978.35,2300000,25952.24
2025-11-17 12:35:00,25977.45,25988.70,25976.90,25981.75,2430000,25952.75
2025-11-17 12:40:00,25981.85,25990.70,25981.80,25987.20,2960000,25953.44
2025-11-17 12:45:00,25986.85,25995.90,25964.30,25988.55,2810000,25954.12
2025-11-17 12:50:00,25990.05,25995.45,25979.30,25993.80,3210000,25954.86
2025-11-17 12:55:00,25992.20,25996.85,25989.85,25994.10,3320000,25955.69
2025-11-17 13:00:00,25994.90,25996.90,25985.95,25987.10,2530000,25956.23
2025-11-17 13:05:00,25987.20,25988.85,25972.80,25977.25,2540000,25956.60
2025-11-17 13:10:00,25977.45,25984.45,25976.35,25980.95,2650000,25956.99
2025-11-17 13:15:00,25980.35,25983.50,25977.70,25979.80,2310000,25957.32
2025-11-17 13:20:00,25980.25,25983.00,25969.30,25972.80,1870000,25957.51
2025-11-17 13:25:00,25973.10,25981.05,25972.20,25975.75,1840000,25957.72
2025-11-17 13:30:00,25976.75,25980.80,25965.65,25979.70,2370000,25957.96
2025-11-17 13:35:00,25979.95,25997.05,25979.95,25983.95,4920000,25958.77
2025-11-17 13:40:00,25984.25,25997.70,25980.10,25993.50,2820000,25959.27
2025-11-17 13:45:00,25993.70,26000.60,25992.40,25995.45,2390000,25959.75
2025-11-17 13:50:00,25996.00,26003.20,25987.85,25994.30,2840000,25960.29
2025-11-17 13:55:00,25994.25,25999.60,25991.65,25997.35,2480000,25960.77
2025-11-17 14:00:00,25997.40,26019.40,25997.10,26018.25,4910000,25962.07
2025-11-17 14:05:00,26018.30,26023.25,26008.70,26011.85,2580000,25962.76
2025-11-17 14:10:00,26011.50,26015.35,26009.20,26010.50,2430000,25963.37
2025-11-17 14:15:00,26011.20,26013.25,25982.75,25983.00,2860000,25963.79
2025-11-17 14:20:00,25983.40,25998.80,25980.00,25991.55,4880000,25964.41
2025-11-17 14:25:00,25992.60,26002.10,25991.00,25994.45,2560000,25964.80
2025-11-17 14:30:00,25994.35,26006.95,25990.10,26002.35,3120000,25965.32
2025-11-17 14:35:00,26001.80,26005.10,25994.65,26004.25,3220000,25965.86
2025-11-17 14:40:00,26003.50,26008.60,25980.00,25981.15,3400000,25966.24
2025-11-17 14:45:00,25981.40,25993.00,25977.20,25993.00,5190000,25966.74
2025-11-17 14:50:00,25991.70,25994.00,25987.60,25991.30,2270000,25966.98
2025-11-17 14:55:00,25990.75,25998.85,25990.05,25993.95,3110000,25967.36
2025-11-17 15:00:00,25996.50,26013.15,25990.00,26010.05,6410000,25968.37
2025-11-17 15:05:00,26010.70,26013.10,26005.10,26012.70,7320000,25969.64
2025-11-17 15:10:00,26013.75,26014.95,26011.15,26012.40,8180000,25971.05
2025-11-17 15:15:00,26013.15,26019.50,26009.35,26016.05,10210000,25972.78
2025-11-17 15:20:00,26017.85,26020.20,26013.10,26014.30,10760000,25974.49
2025-11-17 15:25:00,26014.85,26024.20,26009.40,26014.30,8970000,25979.82
